room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16113170,91203387,Entire home/apt,Busan,Gijang,0,0.0,5,2.0,76.0,,35.237776,129.220165,2017-01-16 04:05:54.788909
2786056,14251239,Entire home/apt,Busan,Dong,43,4.5,6,2.0,64.0,,35.109899,129.028057,2017-01-16 04:05:54.776281
8574128,15597220,Entire home/apt,Busan,Haeundae,24,5.0,3,1.0,69.0,,35.163454,129.157328,2017-01-16 04:05:54.260566
2455796,10424222,Entire home/apt,Busan,Haeundae,38,5.0,6,3.0,70.0,,35.161196,129.154481,2017-01-16 04:05:54.251223
16340089,77659100,Entire home/apt,Busan,Suyeong,1,0.0,6,2.0,71.0,,35.156246,129.126894,2017-01-16 04:05:53.563549
4682513,16890827,Entire home/apt,Busan,Haeundae,28,5.0,5,1.0,77.0,,35.164727,129.16849,2017-01-16 04:05:53.556329
15502007,46992584,Entire home/apt,Busan,Busanjin,12,5.0,5,2.0,72.0,,35.153434,129.018428,2017-01-16 04:05:53.550891
15972835,48372044,Entire home/apt,Busan,Suyeong,21,5.0,3,1.0,68.0,,35.153022,129.117867,2017-01-16 04:05:53.538962
14114826,10597800,Entire home/apt,Busan,Busanjin,0,0.0,2,1.0,58.0,,35.150804,129.065102,2017-01-16 04:04:37.757411
14559121,63687740,Entire home/apt,Busan,Suyeong,18,5.0,4,1.0,43.0,,35.153697,129.118636,2017-01-16 04:04:25.484143
16329318,100000832,Entire home/apt,Busan,Suyeong,1,0.0,2,1.0,52.0,,35.15555,129.122331,2017-01-16 04:04:19.809670
13157950,51634023,Entire home/apt,Busan,Haeundae,12,4.5,2,0.0,44.0,,35.159665,129.155026,2017-01-16 04:04:13.319756
3824018,15448315,Entire home/apt,Busan,Haeundae,30,4.0,6,6.0,26.0,,35.160295,129.15304,2017-01-16 04:04:00.483369
9289023,48227260,Entire home/apt,Incheon,Jung,2,0.0,6,1.0,41.0,,35.098471,129.032894,2017-01-16 04:04:00.481071
9288955,48227260,Entire home/apt,Incheon,Jung,2,0.0,8,2.0,41.0,,35.098575,129.033459,2017-01-16 04:04:00.478914
9306790,17476655,Entire home/apt,Busan,Suyeong,2,0.0,16,4.0,41.0,,35.150956,129.116619,2017-01-16 04:04:00.476335
12281300,64502198,Entire home/apt,Busan,Geumjeong,0,0.0,2,1.0,39.0,,35.228124,129.094121,2017-01-16 04:04:00.472458
1861770,9711993,Entire home/apt,Busan,Buk,0,0.0,7,3.0,35.0,,35.211504,129.035996,2017-01-16 04:04:00.468232
14877188,92101852,Entire home/apt,Busan,Yeonje,0,0.0,4,2.0,35.0,,35.179805,129.076533,2017-01-16 04:04:00.458969
