room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
9683285,1385,14294512,Shared room,,Cambridge MA,,East Cambridge,29,4.5,1,1.0,,50.0,,2017-06-24 15:06:56.966851,42.370238,-71.073219,0101000020E6100000889CBE9EAFC451C044DE72F5632F4540
3852901,1385,6839881,Shared room,,Cambridge MA,,Neighborhood Nine,2,0.0,2,1.0,,45.0,,2017-06-24 15:06:56.963928,42.388324,-71.127674,0101000020E61000002BA391CF2BC851C03E20D099B4314540
17649562,1385,72950568,Shared room,,Cambridge MA,,Riverside,0,0.0,2,1.0,,52.0,,2017-06-24 15:06:56.959653,42.371716,-71.118026,0101000020E6100000F984ECBC8DC751C031B3CF63942F4540
4218394,1385,21894257,Shared room,,Cambridge MA,,Mid-Cambridge,3,4.5,2,1.0,,50.0,,2017-06-24 15:06:56.956705,42.369641,-71.109457,0101000020E61000005FD4EE5701C751C060217365502F4540
18888616,1385,126845665,Shared room,,Cambridge MA,,Cambridgeport,1,0.0,1,1.0,,59.0,,2017-06-24 15:06:56.949478,42.361788,-71.114633,0101000020E6100000B682A62556C751C0E90AB6114F2E4540
14390379,1385,42070843,Shared room,,Cambridge MA,,Agassiz,40,4.5,1,1.0,,25.0,,2017-06-24 15:06:54.052079,42.383648,-71.119166,0101000020E6100000E4326E6AA0C751C08196AE601B314540
19097773,1385,65611501,Entire home/apt,,Cambridge MA,,East Cambridge,0,0.0,3,0.0,,115.0,,2017-06-24 14:49:25.070733,42.370435,-71.07422,0101000020E6100000622D3E05C0C451C09A25016A6A2F4540
9707438,1385,23166850,Entire home/apt,,Cambridge MA,,Mid-Cambridge,5,4.5,4,1.0,,115.0,,2017-06-24 14:49:25.059853,42.370466,-71.105456,0101000020E6100000B0CA85CABFC651C0D5230D6E6B2F4540
8798950,1385,46002221,Entire home/apt,,Cambridge MA,,Mid-Cambridge,14,5.0,3,1.0,,110.0,,2017-06-24 14:49:25.037781,42.376165,-71.110916,0101000020E61000009A266C3F19C751C02E73BA2C26304540
10031324,1385,40397173,Entire home/apt,,Cambridge MA,,Neighborhood Nine,3,5.0,2,1.0,,120.0,,2017-06-24 14:49:23.056510,42.384169,-71.121748,0101000020E61000009E961FB8CAC751C08A9125732C314540
17318399,1385,103104550,Entire home/apt,,Cambridge MA,,North Cambridge,4,5.0,3,1.0,,95.0,,2017-06-24 14:49:18.309861,42.399115,-71.130633,0101000020E6100000D1B1834A5CC851C0E92B483316334540
13448450,1385,76791646,Entire home/apt,,Cambridge MA,,North Cambridge,0,0.0,2,0.0,,90.0,,2017-06-24 14:49:18.302238,42.395079,-71.126175,0101000020E6100000A9A44E4013C851C00F2BDCF291324540
13291825,1385,12034507,Entire home/apt,,Cambridge MA,,Mid-Cambridge,3,3.5,3,0.0,,100.0,,2017-06-24 14:49:13.135014,42.376483,-71.11284,0101000020E6100000906B43C538C751C0FF3F4E9830304540
13658140,1385,76124843,Entire home/apt,,Cambridge MA,,East Cambridge,14,4.5,2,1.0,,91.0,,2017-06-24 14:49:13.130796,42.371113,-71.082112,0101000020E6100000FCA6B05241C551C06B0F7BA1802F4540
15523233,1385,87618246,Entire home/apt,,Cambridge MA,,West Cambridge,46,5.0,7,2.0,,99.0,,2017-06-24 14:49:09.976087,42.375892,-71.130127,0101000020E6100000E754320054C851C0FD69A33A1D304540
12468145,1385,490759,Entire home/apt,,Cambridge MA,,Neighborhood Nine,2,0.0,2,0.0,,67.0,,2017-06-24 14:49:08.032332,42.377593,-71.122887,0101000020E6100000A1866F61DDC751C06919A9F754304540
18600639,1385,1316861,Entire home/apt,,Cambridge MA,,Agassiz,1,0.0,9,5.0,,1250.0,,2017-06-24 14:49:00.458732,42.382454,-71.114254,0101000020E6100000FB5B02F04FC751C0B91CAF40F4304540
6402988,1385,18220528,Entire home/apt,,Cambridge MA,,Mid-Cambridge,1,0.0,6,3.0,,1200.0,,2017-06-24 14:49:00.454151,42.373647,-71.111385,0101000020E6100000F5108DEE20C751C0CF9F36AAD32F4540
15298209,1385,95459395,Entire home/apt,,Cambridge MA,,East Cambridge,0,0.0,5,2.0,,800.0,,2017-06-24 14:48:59.475218,42.364385,-71.083131,0101000020E61000002992AF0452C551C09413ED2AA42E4540
15369556,1385,95459395,Entire home/apt,,Cambridge MA,,East Cambridge,0,0.0,5,2.0,,800.0,,2017-06-24 14:48:59.472609,42.363437,-71.082231,0101000020E6100000E9EDCF4543C551C00394861A852E4540
15296208,1385,95459395,Entire home/apt,,Cambridge MA,,East Cambridge,0,0.0,5,2.0,,800.0,,2017-06-24 14:48:59.470366,42.364452,-71.084227,0101000020E61000002C9CA4F963C551C01C7BF65CA62E4540
